jpg_name,original_folder_path,original_group,original_label
17551_135_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18396_225_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
1636_135_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17067_315_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
5479_135_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
11289_315_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
16927_315_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18340_135_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
7136_315_2.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17180_45_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
9987_45_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
12241_225_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17067_45_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
7837_225_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17026_225_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17062_135_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
5876_135_1.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
1532_315_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
13051_45_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
14540_45_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
16679_225_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18204_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17051_315_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18944_135_1.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
10702_135_1.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
15858_315_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
12248_135_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
4504_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18781_315_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18254_45_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
6950_315_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
16376_45_2.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17170_135_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
6549_315_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18965_135_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
10039_315_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17436_225_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
14540_225_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
7155_45_2.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
2564_135_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18151_135_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18482_315_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
3654_315_2.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17651_225_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
6852_225_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17408_135_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
4504_45_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
8483_135_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18312_45_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
5588_225_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
5443_135_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
7136_225_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
12057_315_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
5642_225_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17626_225_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
14540_135_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
16254_225_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
16188_45_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17252_315_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
11856_315_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
11775_45_1.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18312_45_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18920_135_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
14627_225_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
12051_45_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18955_225_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17002_135_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
11985_315_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
16743_45_2.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
5308_45_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
4016_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
4945_225_2.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
7743_315_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
16218_135_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
13641_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
6520_315_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
12582_315_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17406_225_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18204_135_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
12874_225_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
5443_135_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
10277_315_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18281_45_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18482_45_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
12057_45_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
8462_45_2.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18944_315_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
4903_45_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
14190_45_2.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
19029_315_1.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
16127_135_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
9827_225_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
4504_315_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
14670_225_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
12874_135_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18393_135_2.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18482_225_2.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
6852_315_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
2891_315_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
12790_135_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18218_315_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
3577_315_1.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
7743_315_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
6529_225_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
8558_135_2.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
2666_225_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18393_135_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
7405_45_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18279_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
2087_315_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
7295_45_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
10702_135_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
16679_45_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
16258_45_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
16824_135_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
14619_45_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
10277_45_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
11289_45_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17002_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
16188_135_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
16679_45_2.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
4460_135_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
2087_135_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18920_225_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17974_135_1.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
9756_45_2.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18075_45_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17047_225_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
16824_315_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
5791_315_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
16614_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
6053_315_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
19316_225_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
16743_135_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18218_225_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
13736_45_2.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
10039_315_1.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17051_225_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
16703_135_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
19316_135_1.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
16703_45_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17180_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17053_135_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
8715_45_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18254_315_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17436_315_2.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
8483_45_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
2678_45_2.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
7362_45_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
7760_135_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
2446_45_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
7108_225_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
2210_225_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
12584_225_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17974_225_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18965_135_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18398_315_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
14190_315_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17411_135_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
7855_225_1.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
12305_135_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
5791_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
5308_225_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
14739_45_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
9864_45_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
15858_315_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18218_225_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
2511_315_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18210_315_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
16218_135_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
6549_315_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17411_135_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17045_45_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
14739_135_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
16376_315_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
4903_225_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
19034_45_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
7748_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
1636_135_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
2350_225_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
2511_225_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
16981_225_1.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
9987_225_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
6962_315_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18399_225_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
13254_315_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18410_315_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
1636_135_2.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
11295_45_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
16927_45_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17141_315_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
5373_225_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17047_45_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17067_135_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
5791_225_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
10782_225_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
16177_225_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
5116_225_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
5624_315_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
2210_225_2.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
8261_45_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18399_225_2.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
10007_315_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17002_135_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17733_45_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
19027_315_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
12248_315_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
19299_315_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
12258_315_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17047_315_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
14073_135_1.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
12248_135_2.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
19029_135_2.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
14073_135_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
19039_315_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
4404_225_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
8531_45_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18272_225_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17002_225_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
2350_45_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
14190_135_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
7253_225_1.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17045_225_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17403_135_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
5588_315_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
19028_45_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17047_135_1.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
13638_135_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17062_225_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
7253_225_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
7362_45_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
10039_135_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17408_135_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18410_225_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17141_225_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
13513_315_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
2666_315_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
4504_45_5.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
19009_315_7.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
12806_135_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
11775_135_2.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
12255_135_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
11765_225_2.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
17437_45_1.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
2093_225_6.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
18312_135_2.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present
