jpg_name,prediction,pred_0_missing,pred_1_null,pred_2_obstacle,pred_3_missing,pred_4_surface_prob,img_id,heading,crop_number,0_missing,1_null,2_present,count_all,ground_truth,new_folder_path
18387_315_5.jpg,1_null,-1.1791309118270874,4.804237365722656,-1.9096975326538086,0.7235678434371948,-2.4583892822265625,18387.0,315.0,5.0,1.0,0.0,1.0,2.0,0_missing,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/0_missing
18432_225_7.jpg,1_null,-1.1197539567947388,4.629613876342773,-2.544067144393921,1.3523187637329102,-2.2511024475097656,18432.0,225.0,7.0,1.0,0.0,1.0,2.0,0_missing,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/0_missing
18782_225_5.jpg,1_null,-1.0475168228149414,4.097091197967529,-1.4607031345367432,0.9289566278457642,-2.5560498237609863,18782.0,225.0,5.0,1.0,0.0,1.0,2.0,0_missing,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/0_missing
19035_45_5.jpg,1_null,-1.0036427974700928,4.341426849365234,-1.881899356842041,0.87978196144104,-2.3849263191223145,19035.0,45.0,5.0,1.0,0.0,1.0,2.0,0_missing,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/0_missing
19102_225_5.jpg,1_null,-1.1463007926940918,4.185611724853516,-1.9043570756912231,1.1568796634674072,-2.315603494644165,19102.0,225.0,5.0,1.0,0.0,0.0,1.0,0_missing,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/0_missing
19102_315_5.jpg,1_null,-0.568259596824646,3.475405216217041,-1.5243628025054932,1.5720469951629639,-2.9377832412719727,19102.0,315.0,5.0,1.0,0.0,1.0,2.0,0_missing,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/0_missing
19102_45_5.jpg,1_null,-1.2003651857376099,4.424520015716553,-1.8911466598510742,1.2230428457260132,-2.5649871826171875,19102.0,45.0,5.0,1.0,0.0,1.0,2.0,0_missing,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/0_missing
3905_315_5.jpg,1_null,-1.4070478677749634,4.361332416534424,-1.6697211265563965,0.5939584970474243,-1.8678293228149414,3905.0,315.0,5.0,1.0,0.0,1.0,2.0,0_missing,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/0_missing
7090_315_6.jpg,1_null,-1.1705782413482666,5.727495193481445,-2.8434572219848633,1.296900749206543,-2.898977041244507,7090.0,315.0,6.0,1.0,0.0,1.0,2.0,0_missing,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/0_missing
7618_225_6.jpg,1_null,-0.7751181125640869,3.3853566646575928,-1.0377743244171143,1.2371373176574707,-2.823084831237793,7618.0,225.0,6.0,1.0,0.0,0.0,1.0,0_missing,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/0_missing
7769_225_6.jpg,1_null,-0.7406586408615112,4.722396373748779,-2.1252071857452393,1.190495491027832,-3.04274582862854,7769.0,225.0,6.0,1.0,0.0,1.0,2.0,0_missing,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/0_missing
9780_225_5.jpg,1_null,-0.7989043593406677,3.8122806549072266,-1.1891496181488037,0.9731171131134033,-2.780864953994751,9780.0,225.0,5.0,1.0,0.0,1.0,2.0,0_missing,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/0_missing
10228_135_3.jpg,1_null,0.35560956597328186,2.770373821258545,-2.2509102821350098,2.7187345027923584,-3.364741563796997,10228.0,135.0,3.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
10228_135_4.jpg,1_null,-0.8810538649559021,2.3167200088500977,-1.2999505996704102,2.03493332862854,-2.0417962074279785,10228.0,135.0,4.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
10228_135_5.jpg,1_null,-1.763231873512268,3.3721909523010254,-2.4646546840667725,0.4406631290912628,0.38312894105911255,10228.0,135.0,5.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
10228_135_6.jpg,1_null,-1.2775238752365112,4.015908241271973,-2.248955726623535,1.352020025253296,-1.809997797012329,10228.0,135.0,6.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
10228_225_3.jpg,2_present,-0.9190748333930969,1.3784359693527222,1.0049182176589966,2.24162220954895,-3.562373399734497,10228.0,225.0,3.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
10228_225_5.jpg,1_null,-1.223254680633545,4.3391876220703125,-1.14846932888031,0.2325209677219391,-2.12164044380188,10228.0,225.0,5.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
10228_225_7.jpg,1_null,-0.7694040536880493,4.589113712310791,-2.0545661449432373,0.9572030305862427,-2.7189877033233643,10228.0,225.0,7.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
10228_315_4.jpg,1_null,-0.043055206537246704,2.4543917179107666,-0.6598950624465942,1.9219765663146973,-3.4853057861328125,10228.0,315.0,4.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
10228_45_1.jpg,1_null,-0.853378176689148,2.7476613521575928,-1.4640871286392212,1.6938045024871826,-1.9942305088043213,10228.0,45.0,1.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
10228_45_4.jpg,1_null,-0.8209487199783325,2.1502108573913574,-1.9724310636520386,0.017171502113342285,0.5674829483032227,10228.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
11282_135_2.jpg,1_null,-0.8137636184692383,2.7304651737213135,0.45306387543678284,1.4507536888122559,-3.6159589290618896,11282.0,135.0,2.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
11282_135_3.jpg,1_null,-0.7991527915000916,2.7118639945983887,-1.1091922521591187,1.4326648712158203,-2.1048331260681152,11282.0,135.0,3.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
11282_315_1.jpg,1_null,-1.3856314420700073,5.488410949707031,-3.015665292739868,1.2217695713043213,-2.162895679473877,11282.0,315.0,1.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
11282_315_3.jpg,1_null,-1.6495646238327026,3.146613121032715,-0.9836044311523438,0.9252153635025024,-1.3707168102264404,11282.0,315.0,3.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
11282_45_2.jpg,1_null,-1.5596109628677368,2.322798013687134,1.0879857540130615,1.1453031301498413,-2.954244375228882,11282.0,45.0,2.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
11282_45_7.jpg,1_null,-1.764044165611267,5.888323783874512,-2.5488507747650146,0.43537113070487976,-1.9162230491638184,11282.0,45.0,7.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12056_135_7.jpg,1_null,0.18046852946281433,3.356578826904297,-1.961840033531189,1.668137788772583,-3.168534517288208,12056.0,135.0,7.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12056_225_1.jpg,1_null,-1.4592022895812988,4.250741004943848,-1.0517531633377075,0.8257150650024414,-2.3547468185424805,12056.0,225.0,1.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12056_315_2.jpg,2_present,-0.09610956907272339,2.11130428314209,-0.9746444225311279,2.3037478923797607,-3.1695923805236816,12056.0,315.0,2.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12056_315_3.jpg,1_null,-1.5407854318618774,2.583437204360962,1.2708032131195068,0.8807527422904968,-3.1398677825927734,12056.0,315.0,3.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12056_315_7.jpg,1_null,-1.1808247566223145,4.658014297485352,-2.0562026500701904,0.48324573040008545,-1.8940658569335938,12056.0,315.0,7.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12056_45_5.jpg,1_null,-0.9868761301040649,4.123508453369141,-2.901493787765503,1.3672798871994019,-1.6021106243133545,12056.0,45.0,5.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12251_225_1.jpg,1_null,-0.9088855981826782,3.6922314167022705,-1.6838746070861816,1.744675636291504,-2.715176582336426,12251.0,225.0,1.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12251_225_4.jpg,1_null,0.2810916006565094,2.129061222076416,-1.3285491466522217,1.6431636810302734,-2.6071903705596924,12251.0,225.0,4.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12251_315_1.jpg,1_null,-0.2647706866264343,1.7987151145935059,-1.0684359073638916,1.601548671722412,-2.0563974380493164,12251.0,315.0,1.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12251_315_6.jpg,1_null,-1.9436157941818237,1.7130086421966553,0.4433770477771759,0.3966571092605591,-0.5587681531906128,12251.0,315.0,6.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12251_315_7.jpg,1_null,-0.9496093988418579,2.8497588634490967,-2.0408847332000732,0.9144539833068848,-0.7533901333808899,12251.0,315.0,7.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12251_45_7.jpg,1_null,-0.8945062160491943,4.615497589111328,-1.704481601715088,1.1051353216171265,-3.059330463409424,12251.0,45.0,7.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12270_225_2.jpg,1_null,-1.0309481620788574,2.560192346572876,-0.7730394601821899,1.3516881465911865,-2.0147271156311035,12270.0,225.0,2.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12270_315_1.jpg,1_null,-1.5067631006240845,3.5111520290374756,-1.2631620168685913,1.5659139156341553,-2.1973490715026855,12270.0,315.0,1.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12270_45_3.jpg,1_null,-0.5885597467422485,3.2148234844207764,-1.5970416069030762,0.8685755133628845,-1.8343892097473145,12270.0,45.0,3.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12270_45_5.jpg,1_null,-1.4520114660263062,5.014815330505371,-2.125866174697876,0.9757705926895142,-2.295865774154663,12270.0,45.0,5.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12747_135_2.jpg,1_null,-0.27426037192344666,4.002045631408691,-1.0719904899597168,1.0631808042526245,-3.629544973373413,12747.0,135.0,2.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12747_225_4.jpg,1_null,0.6512744426727295,3.671391248703003,-2.8250088691711426,2.140202760696411,-3.5275142192840576,12747.0,225.0,4.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12747_225_6.jpg,1_null,-1.1023712158203125,3.9176690578460693,-1.8602941036224365,0.8228604793548584,-1.778106451034546,12747.0,225.0,6.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12747_315_2.jpg,1_null,-0.13144761323928833,3.575195550918579,-1.8367979526519775,1.767768383026123,-3.203197717666626,12747.0,315.0,2.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12747_45_2.jpg,1_null,-1.1671990156173706,3.932054042816162,-1.1569916009902954,1.0147407054901123,-2.567136764526367,12747.0,45.0,2.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12747_45_3.jpg,1_null,-1.2509181499481201,3.9181363582611084,-1.309032678604126,0.44616422057151794,-1.7786316871643066,12747.0,45.0,3.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12747_45_4.jpg,1_null,-0.47601068019866943,3.516343116760254,-0.716073751449585,1.1436371803283691,-3.337456464767456,12747.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12747_45_5.jpg,1_null,-1.2328232526779175,4.344651699066162,-1.9052420854568481,0.7278503179550171,-1.9910967350006104,12747.0,45.0,5.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
12747_45_6.jpg,1_null,-1.3257793188095093,5.389678955078125,-2.2650909423828125,0.7507963180541992,-2.543426513671875,12747.0,45.0,6.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
1297_135_1.jpg,1_null,-1.6093963384628296,3.5667121410369873,-0.9757000207901001,0.1894737184047699,-1.1503410339355469,1297.0,135.0,1.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
1297_135_2.jpg,1_null,-1.2512911558151245,3.3751184940338135,-2.0922749042510986,0.9900645017623901,-0.9805864691734314,1297.0,135.0,2.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
1297_135_3.jpg,1_null,-1.5381461381912231,2.900207757949829,0.8725423812866211,0.5032817125320435,-2.7202632427215576,1297.0,135.0,3.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
1297_135_6.jpg,1_null,-1.3951126337051392,4.163619041442871,-2.4494571685791016,1.9556922912597656,-2.1906516551971436,1297.0,135.0,6.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
1297_135_7.jpg,1_null,-0.6475634574890137,4.058130741119385,-2.1942217350006104,1.1166253089904785,-2.2933359146118164,1297.0,135.0,7.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
1297_225_3.jpg,1_null,-1.5315287113189697,3.4016101360321045,-0.39014604687690735,0.4836493134498596,-2.0237104892730713,1297.0,225.0,3.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
13234_135_1.jpg,1_null,-1.2327749729156494,2.572190284729004,-0.1578381508588791,0.9645084738731384,-2.110912799835205,13234.0,135.0,1.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
13234_135_2.jpg,1_null,-0.9535253047943115,2.7391774654388428,-0.6796325445175171,1.4375495910644531,-2.4342849254608154,13234.0,135.0,2.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
13234_135_5.jpg,1_null,-0.7728242874145508,2.7943613529205322,-1.2530690431594849,1.2105714082717896,-1.9573495388031006,13234.0,135.0,5.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
13234_135_6.jpg,1_null,-0.7813241481781006,3.706338882446289,-1.551445484161377,1.8585281372070312,-3.2424018383026123,13234.0,135.0,6.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
13234_225_1.jpg,1_null,-1.1329740285873413,2.7898125648498535,-0.20689108967781067,1.9118828773498535,-3.209739923477173,13234.0,225.0,1.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
13234_315_1.jpg,1_null,-0.869663417339325,3.685086250305176,-1.908720850944519,1.6294364929199219,-2.3880362510681152,13234.0,315.0,1.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
13234_315_2.jpg,1_null,0.23952451348304749,3.656956911087036,-1.9339215755462646,2.3533153533935547,-4.0273661613464355,13234.0,315.0,2.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
13234_315_3.jpg,1_null,-0.16720232367515564,3.405954599380493,-2.5219593048095703,2.154472827911377,-2.61203670501709,13234.0,315.0,3.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
13234_315_6.jpg,1_null,-0.17148008942604065,3.365079641342163,-1.6615450382232666,1.5310440063476562,-3.058558464050293,13234.0,315.0,6.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
13234_315_7.jpg,1_null,-0.32553115487098694,3.29009747505188,-1.3856265544891357,1.4987947940826416,-3.095688581466675,13234.0,315.0,7.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
13234_45_1.jpg,1_null,-1.4255168437957764,4.1193647384643555,-2.59603214263916,0.4875178933143616,-0.5969415307044983,13234.0,45.0,1.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
13234_45_5.jpg,1_null,-0.7784528732299805,3.914273977279663,-1.8490536212921143,1.4182651042938232,-2.708308458328247,13234.0,45.0,5.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
13234_45_6.jpg,1_null,-0.5252906084060669,3.7783238887786865,-1.7815203666687012,1.704688549041748,-3.114173650741577,13234.0,45.0,6.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
14541_225_1.jpg,1_null,-0.9549212455749512,3.224994421005249,-0.8912398815155029,1.7287988662719727,-2.9602444171905518,14541.0,225.0,1.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
14541_315_2.jpg,1_null,-1.2882287502288818,3.3702948093414307,-1.4375760555267334,0.6781653761863708,-1.276968240737915,14541.0,315.0,2.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
14541_45_2.jpg,1_null,-1.2017672061920166,3.4995100498199463,-1.4366796016693115,1.0169051885604858,-1.7850854396820068,14541.0,45.0,2.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
14541_45_7.jpg,1_null,-0.8411284685134888,4.8151984214782715,-3.013463020324707,0.9927116632461548,-1.9139060974121094,14541.0,45.0,7.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
16078_135_2.jpg,1_null,-1.652846336364746,3.534768581390381,-0.17307642102241516,1.0424809455871582,-2.6757683753967285,16078.0,135.0,2.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
16078_135_5.jpg,1_null,-1.3014947175979614,3.724808931350708,-1.1170971393585205,0.46715694665908813,-1.7194647789001465,16078.0,135.0,5.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
16078_135_6.jpg,1_null,-2.169074296951294,5.038742542266846,-0.9222344160079956,-0.4440550208091736,-1.5228335857391357,16078.0,135.0,6.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
16078_225_3.jpg,1_null,-1.721303105354309,3.405994176864624,-0.45530006289482117,0.7486544251441956,-1.9304304122924805,16078.0,225.0,3.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
16078_225_4.jpg,1_null,-0.8465978503227234,2.9116599559783936,-0.30484485626220703,1.5730135440826416,-3.3179328441619873,16078.0,225.0,4.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
16078_225_6.jpg,1_null,-1.2279222011566162,3.983419179916382,-1.421968698501587,0.9221663475036621,-2.224522352218628,16078.0,225.0,6.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
16078_225_7.jpg,1_null,-0.2727965712547302,3.8338663578033447,-2.0228703022003174,1.493574857711792,-2.842651844024658,16078.0,225.0,7.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
16078_315_1.jpg,1_null,-0.2606234550476074,2.7380080223083496,-1.3484658002853394,1.6463451385498047,-2.647887945175171,16078.0,315.0,1.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
16078_315_2.jpg,1_null,-0.006273895502090454,2.3769547939300537,-1.0287177562713623,1.9476001262664795,-3.1083452701568604,16078.0,315.0,2.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
16078_315_3.jpg,1_null,-0.1457141935825348,2.6655807495117188,-1.2037928104400635,1.5068607330322266,-2.694744348526001,16078.0,315.0,3.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
16078_315_6.jpg,1_null,-1.3509191274642944,4.367642402648926,-1.821829080581665,1.1938880681991577,-2.3615951538085938,16078.0,315.0,6.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
16078_45_1.jpg,1_null,-0.9257689714431763,3.137749433517456,-0.7574338912963867,1.5222065448760986,-2.84161114692688,16078.0,45.0,1.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
16078_45_2.jpg,1_null,-1.5569578409194946,3.2463252544403076,-0.9425817728042603,1.080548644065857,-1.7445688247680664,16078.0,45.0,2.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
16078_45_5.jpg,1_null,-1.0975290536880493,3.7953641414642334,-1.5543091297149658,0.9974538683891296,-2.058575391769409,16078.0,45.0,5.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
16078_45_6.jpg,1_null,-0.3907179832458496,4.691925525665283,-2.357907772064209,0.33752161264419556,-2.3017075061798096,16078.0,45.0,6.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
16125_135_2.jpg,1_null,-0.9914320707321167,3.1730949878692627,-0.11149868369102478,1.523146390914917,-3.475520133972168,16125.0,135.0,2.0,0.0,1.0,0.0,1.0,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/test/1_null
