img_id,heading,crop_num,jpg_name,present_ramp,missing_ramp,total_count,includes_both,ground_truth,train/val/test,folder_label,original_image_path,new_image_path
11677,45,C,11677_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/11677_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/11677_45_C.jpg
11744,225,C,11744_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/11744_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/11744_225_C.jpg
11744,315,C,11744_315_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/11744_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/11744_315_C.jpg
11744,45,C,11744_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/11744_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/11744_45_C.jpg
11856,315,C,11856_315_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/11856_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/11856_315_C.jpg
11985,225,C,11985_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/11985_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/11985_225_C.jpg
11985,45,C,11985_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/11985_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/11985_45_C.jpg
12017,135,C,12017_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12017_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12017_135_C.jpg
12051,225,C,12051_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12051_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12051_225_C.jpg
12051,315,C,12051_315_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12051_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12051_315_C.jpg
12057,225,C,12057_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12057_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12057_225_C.jpg
12057,315,C,12057_315_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12057_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12057_315_C.jpg
12057,45,C,12057_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12057_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12057_45_C.jpg
12241,225,C,12241_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12241_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12241_225_C.jpg
12248,225,C,12248_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12248_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12248_225_C.jpg
12248,135,C,12248_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12248_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12248_135_C.jpg
12255,225,C,12255_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12255_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12255_225_C.jpg
12258,45,C,12258_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12258_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12258_45_C.jpg
12266,45,C,12266_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12266_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12266_45_C.jpg
12273,315,C,12273_315_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12273_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12273_315_C.jpg
12305,225,C,12305_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12305_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12305_225_C.jpg
12305,315,C,12305_315_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12305_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12305_315_C.jpg
12305,45,C,12305_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12305_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12305_45_C.jpg
12305,135,C,12305_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12305_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12305_135_C.jpg
12367,225,C,12367_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12367_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12367_225_C.jpg
12367,45,C,12367_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12367_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12367_45_C.jpg
12367,135,C,12367_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12367_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12367_135_C.jpg
12578,315,C,12578_315_C.jpg,0.0,1.0,1.0,False,only_missing,train,0_crossing,mini-crops/12578_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12578_315_C.jpg
12578,45,C,12578_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12578_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12578_45_C.jpg
12578,135,C,12578_135_C.jpg,0.0,1.0,1.0,False,only_missing,train,0_crossing,mini-crops/12578_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12578_135_C.jpg
12582,225,C,12582_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12582_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12582_225_C.jpg
12582,315,C,12582_315_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12582_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12582_315_C.jpg
12582,45,C,12582_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12582_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12582_45_C.jpg
12582,135,C,12582_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12582_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12582_135_C.jpg
12584,225,C,12584_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12584_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12584_225_C.jpg
12584,45,C,12584_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12584_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12584_45_C.jpg
12584,135,C,12584_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12584_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12584_135_C.jpg
12776,225,C,12776_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12776_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12776_225_C.jpg
12781,135,C,12781_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12781_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12781_135_C.jpg
12790,225,C,12790_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12790_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12790_225_C.jpg
12790,135,C,12790_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12790_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12790_135_C.jpg
12806,135,C,12806_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12806_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12806_135_C.jpg
12874,135,C,12874_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/12874_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/12874_135_C.jpg
13051,315,C,13051_315_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/13051_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/13051_315_C.jpg
13051,45,C,13051_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/13051_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/13051_45_C.jpg
13198,225,C,13198_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/13198_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/13198_225_C.jpg
13198,45,C,13198_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/13198_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/13198_45_C.jpg
13198,135,C,13198_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/13198_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/13198_135_C.jpg
13276,225,C,13276_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/13276_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/13276_225_C.jpg
13373,45,C,13373_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/13373_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/13373_45_C.jpg
13373,135,C,13373_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/13373_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/13373_135_C.jpg
13399,315,C,13399_315_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/13399_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/13399_315_C.jpg
13513,135,C,13513_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/13513_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/13513_135_C.jpg
13736,45,C,13736_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/13736_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/13736_45_C.jpg
13755,135,C,13755_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/13755_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/13755_135_C.jpg
14073,225,C,14073_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/14073_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/14073_225_C.jpg
14073,315,C,14073_315_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/14073_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/14073_315_C.jpg
14073,45,C,14073_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/14073_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/14073_45_C.jpg
14190,225,C,14190_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/14190_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/14190_225_C.jpg
14190,315,C,14190_315_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/14190_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/14190_315_C.jpg
14190,45,C,14190_45_C.jpg,2.0,0.0,2.0,False,multiple_present,train,0_crossing,mini-crops/14190_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/14190_45_C.jpg
14190,135,C,14190_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/14190_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/14190_135_C.jpg
14540,225,C,14540_225_C.jpg,2.0,0.0,2.0,False,multiple_present,train,0_crossing,mini-crops/14540_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/14540_225_C.jpg
14540,45,C,14540_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/14540_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/14540_45_C.jpg
14540,135,C,14540_135_C.jpg,2.0,0.0,2.0,False,multiple_present,train,0_crossing,mini-crops/14540_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/14540_135_C.jpg
14670,315,C,14670_315_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/14670_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/14670_315_C.jpg
14739,315,C,14739_315_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/14739_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/14739_315_C.jpg
14739,135,C,14739_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/14739_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/14739_135_C.jpg
15188,225,C,15188_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/15188_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/15188_225_C.jpg
15188,315,C,15188_315_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/15188_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/15188_315_C.jpg
1525,45,C,1525_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/1525_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/1525_45_C.jpg
15858,315,C,15858_315_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/15858_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/15858_315_C.jpg
15858,45,C,15858_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/15858_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/15858_45_C.jpg
16175,225,C,16175_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/16175_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/16175_225_C.jpg
16175,45,C,16175_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/16175_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/16175_45_C.jpg
16175,135,C,16175_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/16175_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/16175_135_C.jpg
16218,135,C,16218_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/16218_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/16218_135_C.jpg
16254,225,C,16254_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/16254_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/16254_225_C.jpg
16254,135,C,16254_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/16254_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/16254_135_C.jpg
16258,135,C,16258_135_C.jpg,0.0,1.0,1.0,False,only_missing,train,0_crossing,mini-crops/16258_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/16258_135_C.jpg
16275,225,C,16275_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/16275_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/16275_225_C.jpg
16275,315,C,16275_315_C.jpg,2.0,0.0,2.0,False,multiple_present,train,0_crossing,mini-crops/16275_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/16275_315_C.jpg
16275,135,C,16275_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/16275_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/16275_135_C.jpg
1636,225,C,1636_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/1636_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/1636_225_C.jpg
1636,45,C,1636_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/1636_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/1636_45_C.jpg
1636,135,C,1636_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/1636_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/1636_135_C.jpg
16376,225,C,16376_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/16376_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/16376_225_C.jpg
16376,315,C,16376_315_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/16376_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/16376_315_C.jpg
16376,135,C,16376_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/16376_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/16376_135_C.jpg
16377,225,C,16377_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/16377_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/16377_225_C.jpg
16377,45,C,16377_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/16377_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/16377_45_C.jpg
1663,225,C,1663_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/1663_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/1663_225_C.jpg
1663,315,C,1663_315_C.jpg,1.0,1.0,2.0,True,present,train,0_crossing,mini-crops/1663_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/1663_315_C.jpg
1663,45,C,1663_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/1663_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/1663_45_C.jpg
1663,135,C,1663_135_C.jpg,0.0,1.0,1.0,False,only_missing,train,0_crossing,mini-crops/1663_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/1663_135_C.jpg
16679,315,C,16679_315_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/16679_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/16679_315_C.jpg
16679,45,C,16679_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/16679_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/16679_45_C.jpg
16703,135,C,16703_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/16703_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/16703_135_C.jpg
16743,45,C,16743_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/16743_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/16743_45_C.jpg
16833,225,C,16833_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/16833_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/16833_225_C.jpg
16833,135,C,16833_135_C.jpg,2.0,0.0,2.0,False,multiple_present,train,0_crossing,mini-crops/16833_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/16833_135_C.jpg
16927,45,C,16927_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/16927_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/16927_45_C.jpg
16927,135,C,16927_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/16927_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/16927_135_C.jpg
16968,45,C,16968_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/16968_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/16968_45_C.jpg
17002,225,C,17002_225_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/17002_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/17002_225_C.jpg
17002,315,C,17002_315_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/17002_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/17002_315_C.jpg
17026,135,C,17026_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/17026_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/17026_135_C.jpg
17045,315,C,17045_315_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/17045_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/17045_315_C.jpg
17045,45,C,17045_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/17045_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/17045_45_C.jpg
17047,315,C,17047_315_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/17047_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/17047_315_C.jpg
17047,45,C,17047_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/17047_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/17047_45_C.jpg
17047,135,C,17047_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/17047_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/17047_135_C.jpg
17051,315,C,17051_315_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/17051_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/17051_315_C.jpg
17053,45,C,17053_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/17053_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/17053_45_C.jpg
17062,135,C,17062_135_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/17062_135_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/17062_135_C.jpg
17067,315,C,17067_315_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/17067_315_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/17067_315_C.jpg
17141,225,C,17141_225_C.jpg,2.0,0.0,2.0,False,multiple_present,train,0_crossing,mini-crops/17141_225_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/17141_225_C.jpg
17143,45,C,17143_45_C.jpg,1.0,0.0,1.0,False,present,train,0_crossing,mini-crops/17143_45_C.jpg,mini-crops-labeled/crossing-null/train/0_crossing/17143_45_C.jpg
